Nhosts;FreqImmH1;FreqImmH2;FreqImmH3;FreqImmH4;FreqImmH5;FreqImmH6;FreqInfH1;FreqInfH2;FreqInfH3;FreqInfH4;FreqInfH5;FreqInfH6;Nparasits;FreqImmP1;FreqImmP2;FreqImmP3;FreqImmP4;FreqImmP5;FreqImmP6;FreqInfP1;FreqInfP2;FreqInfP3;FreqInfP4;FreqInfP5;FreqInfP6
91.0;0.0;0.08791208791208792;0.7032967032967034;0.04945054945054945;0.12637362637362637;0.03296703296703297;0.005494505494505495;0.3131868131868132;0.3131868131868132;0.04395604395604396;0.24725274725274726;0.07692307692307693;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3888888888888889;0.5777777777777777;0.0;0.03333333333333333;0.0
83.0;0.0;0.10240963855421686;0.6867469879518072;0.05421686746987952;0.1144578313253012;0.04216867469879518;0.006024096385542169;0.29518072289156627;0.3373493975903614;0.04819277108433735;0.24096385542168675;0.07228915662650602;74.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4642857142857143;0.5;0.0;0.03571428571428571;0.0
82.0;0.0;0.10975609756097561;0.6585365853658537;0.04878048780487805;0.12804878048780488;0.054878048780487805;0.006097560975609756;0.3170731707317073;0.3048780487804878;0.036585365853658534;0.25;0.08536585365853659;76.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3950617283950617;0.5925925925925926;0.0;0.012345679012345678;0.0
96.0;0.0;0.140625;0.625;0.052083333333333336;0.125;0.057291666666666664;0.005208333333333333;0.3541666666666667;0.296875;0.036458333333333336;0.234375;0.07291666666666667;78.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3287671232876712;0.6712328767123288;0.0;0.0;0.0
92.0;0.0;0.1358695652173913;0.625;0.05434782608695652;0.14130434782608695;0.043478260869565216;0.0;0.32608695652173914;0.32608695652173914;0.02717391304347826;0.2391304347826087;0.08152173913043478;75.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4383561643835616;0.5616438356164384;0.0;0.0;0.0
94.0;0.0;0.12234042553191489;0.6436170212765957;0.047872340425531915;0.13297872340425532;0.05319148936170213;0.0;0.34574468085106386;0.30319148936170215;0.02127659574468085;0.25;0.0797872340425532;82.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3595505617977528;0.6404494382022472;0.0;0.0;0.0
100.0;0.0;0.12;0.615;0.04;0.175;0.05;0.0;0.405;0.295;0.01;0.215;0.075;87.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.37037037037037035;0.6296296296296297;0.0;0.0;0.0
101.0;0.0049504950495049506;0.13366336633663367;0.594059405940594;0.04455445544554455;0.16831683168316833;0.054455445544554455;0.0;0.39603960396039606;0.31683168316831684;0.009900990099009901;0.21782178217821782;0.0594059405940594;91.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.38823529411764707;0.611764705882353;0.0;0.0;0.0
107.0;0.004672897196261682;0.1261682242990654;0.6074766355140186;0.03271028037383177;0.16355140186915887;0.06542056074766354;0.0;0.37383177570093457;0.35046728971962615;0.009345794392523364;0.21495327102803738;0.0514018691588785;99.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5913978494623656;0.40860215053763443;0.0;0.0;0.0
103.0;0.0048543689320388345;0.14563106796116504;0.6116504854368932;0.03398058252427184;0.1407766990291262;0.06310679611650485;0.0;0.39805825242718446;0.32524271844660196;0.014563106796116505;0.21844660194174756;0.043689320388349516;92.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5217391304347826;0.4782608695652174;0.0;0.0;0.0
110.0;0.004545454545454545;0.14545454545454545;0.6272727272727273;0.02727272727272727;0.1409090909090909;0.05454545454545454;0.0;0.38181818181818183;0.34545454545454546;0.01818181818181818;0.21818181818181817;0.03636363636363636;100.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5428571428571428;0.45714285714285713;0.0;0.0;0.0
110.0;0.004545454545454545;0.16818181818181818;0.6272727272727273;0.01818181818181818;0.11363636363636363;0.06818181818181818;0.0;0.41363636363636364;0.33181818181818185;0.01818181818181818;0.20454545454545456;0.031818181818181815;97.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5842696629213483;0.4157303370786517;0.0;0.0;0.0
104.0;0.004807692307692308;0.18269230769230768;0.6057692307692307;0.02403846153846154;0.125;0.057692307692307696;0.0;0.3557692307692308;0.3701923076923077;0.014423076923076924;0.22596153846153846;0.03365384615384615;93.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3523809523809524;0.6476190476190476;0.0;0.0;0.0
98.0;0.00510204081632653;0.18877551020408162;0.576530612244898;0.02040816326530612;0.14795918367346939;0.061224489795918366;0.0;0.3520408163265306;0.3673469387755102;0.015306122448979591;0.23469387755102042;0.030612244897959183;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6575342465753424;0.3424657534246575;0.0;0.0;0.0
107.0;0.014018691588785047;0.2102803738317757;0.5467289719626168;0.018691588785046728;0.14953271028037382;0.06074766355140187;0.0;0.3644859813084112;0.3878504672897196;0.009345794392523364;0.22429906542056074;0.014018691588785047;94.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6568627450980392;0.3431372549019608;0.0;0.0;0.0
97.0;0.030927835051546393;0.2268041237113402;0.5309278350515464;0.02577319587628866;0.12371134020618557;0.061855670103092786;0.0;0.3711340206185567;0.38144329896907214;0.010309278350515464;0.22164948453608246;0.015463917525773196;86.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5113636363636364;0.48863636363636365;0.0;0.0;0.0
100.0;0.03;0.245;0.535;0.02;0.105;0.065;0.0;0.355;0.37;0.01;0.24;0.025;79.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5633802816901409;0.43661971830985913;0.0;0.0;0.0
94.0;0.03723404255319149;0.24468085106382978;0.5106382978723404;0.02127659574468085;0.09042553191489362;0.09574468085106383;0.0;0.31382978723404253;0.39893617021276595;0.010638297872340425;0.24468085106382978;0.031914893617021274;86.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.29411764705882354;0.7058823529411765;0.0;0.0;0.0
96.0;0.026041666666666668;0.2552083333333333;0.5052083333333334;0.015625;0.09895833333333333;0.09895833333333333;0.0;0.3020833333333333;0.4375;0.010416666666666666;0.21875;0.03125;93.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5042016806722689;0.4957983193277311;0.0;0.0;0.0
89.0;0.016853932584269662;0.25842696629213485;0.5280898876404494;0.011235955056179775;0.10112359550561797;0.08426966292134831;0.0;0.29775280898876405;0.4438202247191011;0.0;0.23595505617977527;0.02247191011235955;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0
95.0;0.010526315789473684;0.23684210526315788;0.5526315789473685;0.021052631578947368;0.1;0.07894736842105263;0.0;0.25263157894736843;0.5052631578947369;0.005263157894736842;0.21052631578947367;0.02631578947368421;87.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4266666666666667;0.5733333333333334;0.0;0.0;0.0
93.0;0.016129032258064516;0.3010752688172043;0.489247311827957;0.016129032258064516;0.0913978494623656;0.08602150537634409;0.0;0.22043010752688172;0.532258064516129;0.005376344086021506;0.20430107526881722;0.03763440860215054;81.0;0.0;0.9770114942528736;0.022988505747126436;0.0;0.0;0.0;0.0;0.3103448275862069;0.6896551724137931;0.0;0.0;0.0
88.0;0.011363636363636364;0.2784090909090909;0.5340909090909091;0.017045454545454544;0.06818181818181818;0.09090909090909091;0.0;0.21022727272727273;0.5113636363636364;0.005681818181818182;0.25;0.022727272727272728;84.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4235294117647059;0.5764705882352941;0.0;0.0;0.0
91.0;0.016483516483516484;0.27472527472527475;0.5659340659340659;0.005494505494505495;0.06043956043956044;0.07692307692307693;0.0;0.24725274725274726;0.47802197802197804;0.01098901098901099;0.24175824175824176;0.02197802197802198;82.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.7272727272727273;0.0;0.0;0.0
96.0;0.020833333333333332;0.2552083333333333;0.5625;0.0;0.06770833333333333;0.09375;0.0;0.23958333333333334;0.4895833333333333;0.015625;0.22395833333333334;0.03125;79.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.5833333333333334;0.0;0.0;0.0
99.0;0.030303030303030304;0.26262626262626265;0.5404040404040404;0.0;0.08080808080808081;0.08585858585858586;0.0;0.23737373737373738;0.494949494949495;0.025252525252525252;0.21717171717171718;0.025252525252525252;88.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.375;0.625;0.0;0.0;0.0
98.0;0.015306122448979591;0.2857142857142857;0.5306122448979592;0.0;0.07142857142857142;0.09693877551020408;0.0;0.23469387755102042;0.5102040816326531;0.02040816326530612;0.2193877551020408;0.015306122448979591;94.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.21212121212121213;0.7878787878787878;0.0;0.0;0.0
100.0;0.015;0.285;0.545;0.0;0.05;0.105;0.0;0.26;0.5;0.045;0.185;0.01;82.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0
91.0;0.005494505494505495;0.29120879120879123;0.5439560439560439;0.0;0.06593406593406594;0.09340659340659341;0.0;0.2967032967032967;0.46153846153846156;0.04395604395604396;0.19230769230769232;0.005494505494505495;74.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25316455696202533;0.7468354430379747;0.0;0.0;0.0
86.0;0.0;0.25;0.5872093023255814;0.0;0.06976744186046512;0.09302325581395349;0.0;0.27906976744186046;0.43023255813953487;0.06395348837209303;0.22093023255813954;0.005813953488372093;67.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.40298507462686567;0.5970149253731343;0.0;0.0;0.0
85.0;0.0;0.2647058823529412;0.5647058823529412;0.0;0.08235294117647059;0.08823529411764706;0.0;0.2823529411764706;0.4294117647058823;0.07058823529411765;0.20588235294117646;0.011764705882352941;70.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4714285714285714;0.5285714285714286;0.0;0.0;0.0
97.0;0.0;0.30927835051546393;0.5567010309278351;0.0;0.07731958762886598;0.05670103092783505;0.0;0.26288659793814434;0.42783505154639173;0.07216494845360824;0.22164948453608246;0.015463917525773196;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.7333333333333333;0.0;0.0;0.0
95.0;0.0;0.3263157894736842;0.531578947368421;0.0;0.07368421052631578;0.06842105263157895;0.0;0.28421052631578947;0.43157894736842106;0.06842105263157895;0.2;0.015789473684210527;78.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.32;0.68;0.0;0.0;0.0
92.0;0.0;0.33695652173913043;0.5217391304347826;0.0;0.06521739130434782;0.07608695652173914;0.0;0.32608695652173914;0.3804347826086957;0.05434782608695652;0.21739130434782608;0.021739130434782608;72.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2840909090909091;0.7159090909090909;0.0;0.0;0.0
87.0;0.005747126436781609;0.3850574712643678;0.4885057471264368;0.0;0.05172413793103448;0.06896551724137931;0.0;0.3448275862068966;0.39655172413793105;0.06896551724137931;0.1724137931034483;0.017241379310344827;74.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4153846153846154;0.5846153846153846;0.0;0.0;0.0
86.0;0.011627906976744186;0.4011627906976744;0.47674418604651164;0.0;0.05232558139534884;0.05813953488372093;0.0;0.3488372093023256;0.3953488372093023;0.06976744186046512;0.1744186046511628;0.011627906976744186;64.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3870967741935484;0.6129032258064516;0.0;0.0;0.0
101.0;0.009900990099009901;0.38613861386138615;0.4900990099009901;0.0;0.04950495049504951;0.06435643564356436;0.0;0.3712871287128713;0.3712871287128713;0.08415841584158416;0.16336633663366337;0.009900990099009901;80.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.47674418604651164;0.5232558139534884;0.0;0.0;0.0
99.0;0.010101010101010102;0.3939393939393939;0.4797979797979798;0.0;0.045454545454545456;0.0707070707070707;0.0;0.398989898989899;0.3484848484848485;0.09595959595959595;0.15656565656565657;0.0;86.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5656565656565656;0.43434343434343436;0.0;0.0;0.0
88.0;0.011363636363636364;0.44886363636363635;0.4375;0.0;0.045454545454545456;0.056818181818181816;0.0;0.3806818181818182;0.38636363636363635;0.07954545454545454;0.1534090909090909;0.0;73.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4189189189189189;0.581081081081081;0.0;0.0;0.0
100.0;0.03;0.46;0.4;0.0;0.045;0.065;0.0;0.36;0.395;0.1;0.145;0.0;79.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.45569620253164556;0.5443037974683544;0.0;0.0;0.0
108.0;0.018518518518518517;0.4537037037037037;0.41203703703703703;0.0;0.046296296296296294;0.06944444444444445;0.0;0.38425925925925924;0.37037037037037035;0.09722222222222222;0.14814814814814814;0.0;92.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5268817204301075;0.4731182795698925;0.0;0.0;0.0
110.0;0.02727272727272727;0.45;0.44545454545454544;0.0;0.03636363636363636;0.04090909090909091;0.0;0.35;0.39090909090909093;0.08181818181818182;0.17727272727272728;0.0;93.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3977272727272727;0.6022727272727273;0.0;0.0;0.0
100.0;0.035;0.445;0.46;0.0;0.01;0.05;0.0;0.33;0.435;0.07;0.165;0.0;86.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5056179775280899;0.4943820224719101;0.0;0.0;0.0
105.0;0.0380952380952381;0.43333333333333335;0.4523809523809524;0.0;0.014285714285714285;0.06190476190476191;0.0;0.34285714285714286;0.43333333333333335;0.07142857142857142;0.1523809523809524;0.0;89.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25609756097560976;0.7439024390243902;0.0;0.0;0.0
92.0;0.03804347826086957;0.3858695652173913;0.4891304347826087;0.0;0.016304347826086956;0.07065217391304347;0.0;0.3423913043478261;0.42934782608695654;0.09782608695652174;0.13043478260869565;0.0;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5227272727272727;0.4772727272727273;0.0;0.0;0.0
92.0;0.03260869565217391;0.358695652173913;0.5163043478260869;0.005434782608695652;0.010869565217391304;0.07608695652173914;0.010869565217391304;0.3532608695652174;0.3858695652173913;0.11956521739130435;0.13043478260869565;0.0;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.35;0.65;0.0;0.0;0.0
98.0;0.04081632653061224;0.37755102040816324;0.5;0.01020408163265306;0.00510204081632653;0.0663265306122449;0.01020408163265306;0.3877551020408163;0.3469387755102041;0.12244897959183673;0.12755102040816327;0.00510204081632653;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.42592592592592593;0.5740740740740741;0.0;0.0;0.0
91.0;0.038461538461538464;0.3626373626373626;0.532967032967033;0.005494505494505495;0.0;0.06043956043956044;0.01098901098901099;0.4175824175824176;0.33516483516483514;0.11538461538461539;0.11538461538461539;0.005494505494505495;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.41025641025641024;0.5897435897435898;0.0;0.0;0.0
93.0;0.03225806451612903;0.34408602150537637;0.5645161290322581;0.005376344086021506;0.0;0.053763440860215055;0.010752688172043012;0.41397849462365593;0.3333333333333333;0.11827956989247312;0.11290322580645161;0.010752688172043012;80.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7297297297297297;0.2702702702702703;0.0;0.0;0.0
93.0;0.026881720430107527;0.3655913978494624;0.5268817204301075;0.005376344086021506;0.0;0.07526881720430108;0.016129032258064516;0.42473118279569894;0.34408602150537637;0.0967741935483871;0.10215053763440861;0.016129032258064516;78.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7051282051282052;0.2948717948717949;0.0;0.0;0.0
79.0;0.02531645569620253;0.379746835443038;0.5;0.006329113924050633;0.0;0.08860759493670886;0.02531645569620253;0.43037974683544306;0.3227848101265823;0.08860759493670886;0.11392405063291139;0.0189873417721519;68.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6056338028169014;0.39436619718309857;0.0;0.0;0.0
96.0;0.020833333333333332;0.3645833333333333;0.515625;0.0;0.0;0.09895833333333333;0.015625;0.4583333333333333;0.3229166666666667;0.09375;0.10416666666666667;0.005208333333333333;77.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0
101.0;0.019801980198019802;0.36633663366336633;0.5198019801980198;0.0;0.0;0.09405940594059406;0.01485148514851485;0.4306930693069307;0.3415841584158416;0.09405940594059406;0.11386138613861387;0.0049504950495049506;86.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7555555555555555;0.24444444444444444;0.0;0.0;0.0
102.0;0.014705882352941176;0.3627450980392157;0.5343137254901961;0.0;0.0;0.08823529411764706;0.00980392156862745;0.4264705882352941;0.3382352941176471;0.09313725490196079;0.12745098039215685;0.004901960784313725;91.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8192771084337349;0.18072289156626506;0.0;0.0;0.0
97.0;0.020618556701030927;0.36597938144329895;0.520618556701031;0.0;0.0;0.09278350515463918;0.005154639175257732;0.41237113402061853;0.36597938144329895;0.07216494845360824;0.13917525773195877;0.005154639175257732;84.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0
99.0;0.010101010101010102;0.3838383838383838;0.5252525252525253;0.005050505050505051;0.0;0.07575757575757576;0.005050505050505051;0.41919191919191917;0.3434343434343434;0.0707070707070707;0.14646464646464646;0.015151515151515152;76.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5063291139240507;0.4936708860759494;0.0;0.0;0.0
98.0;0.015306122448979591;0.3877551020408163;0.5204081632653061;0.0;0.00510204081632653;0.07142857142857142;0.01020408163265306;0.3826530612244898;0.34183673469387754;0.0663265306122449;0.17346938775510204;0.025510204081632654;72.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6447368421052632;0.35526315789473684;0.0;0.0;0.0
96.0;0.010416666666666666;0.4010416666666667;0.5;0.005208333333333333;0.005208333333333333;0.078125;0.026041666666666668;0.4114583333333333;0.328125;0.07291666666666667;0.14583333333333334;0.015625;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5142857142857142;0.4857142857142857;0.0;0.0;0.0
97.0;0.010309278350515464;0.4020618556701031;0.5051546391752577;0.005154639175257732;0.005154639175257732;0.07216494845360824;0.02577319587628866;0.38144329896907214;0.36082474226804123;0.06701030927835051;0.14432989690721648;0.020618556701030927;80.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0
99.0;0.005050505050505051;0.4090909090909091;0.5;0.015151515151515152;0.005050505050505051;0.06565656565656566;0.025252525252525252;0.3939393939393939;0.3434343434343434;0.06565656565656566;0.1414141414141414;0.030303030303030304;83.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6708860759493671;0.3291139240506329;0.0;0.0;0.0
98.0;0.01020408163265306;0.40816326530612246;0.4744897959183674;0.02040816326530612;0.01020408163265306;0.07653061224489796;0.02040816326530612;0.44387755102040816;0.3010204081632653;0.061224489795918366;0.1377551020408163;0.03571428571428571;84.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5480769230769231;0.4519230769230769;0.0;0.0;0.0
90.0;0.011111111111111112;0.38333333333333336;0.48333333333333334;0.016666666666666666;0.011111111111111112;0.09444444444444444;0.027777777777777776;0.4222222222222222;0.3;0.06666666666666667;0.14444444444444443;0.03888888888888889;74.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.703125;0.296875;0.0;0.0;0.0
94.0;0.005319148936170213;0.3670212765957447;0.46808510638297873;0.02127659574468085;0.031914893617021274;0.10638297872340426;0.015957446808510637;0.4308510638297872;0.2872340425531915;0.05319148936170213;0.16489361702127658;0.047872340425531915;75.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6753246753246753;0.3246753246753247;0.0;0.0;0.0
100.0;0.01;0.375;0.45;0.025;0.035;0.105;0.02;0.45;0.26;0.06;0.155;0.055;87.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5432098765432098;0.4567901234567901;0.0;0.0;0.0
94.0;0.005319148936170213;0.35106382978723405;0.43617021276595747;0.026595744680851064;0.0425531914893617;0.13829787234042554;0.015957446808510637;0.44148936170212766;0.25;0.07446808510638298;0.16489361702127658;0.05319148936170213;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6375;0.3625;0.0;0.0;0.0
92.0;0.005434782608695652;0.33695652173913043;0.42391304347826086;0.021739130434782608;0.06521739130434782;0.14673913043478262;0.010869565217391304;0.3967391304347826;0.266304347826087;0.07608695652173914;0.20108695652173914;0.04891304347826087;80.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.47560975609756095;0.524390243902439;0.0;0.0;0.0
96.0;0.005208333333333333;0.328125;0.4166666666666667;0.010416666666666666;0.07291666666666667;0.16666666666666666;0.010416666666666666;0.3802083333333333;0.265625;0.07291666666666667;0.234375;0.036458333333333336;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.36764705882352944;0.6323529411764706;0.0;0.0;0.0
97.0;0.0;0.3402061855670103;0.39690721649484534;0.015463917525773196;0.07731958762886598;0.17010309278350516;0.010309278350515464;0.38144329896907214;0.27835051546391754;0.061855670103092786;0.24742268041237114;0.020618556701030927;78.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6052631578947368;0.39473684210526316;0.0;0.0;0.0
104.0;0.0;0.2980769230769231;0.42788461538461536;0.02403846153846154;0.0673076923076923;0.18269230769230768;0.004807692307692308;0.39903846153846156;0.2403846153846154;0.04807692307692308;0.28846153846153844;0.019230769230769232;82.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4567901234567901;0.5432098765432098;0.0;0.0;0.0
101.0;0.0;0.32673267326732675;0.41089108910891087;0.04455445544554455;0.054455445544554455;0.16336633663366337;0.0049504950495049506;0.3910891089108911;0.2524752475247525;0.034653465346534656;0.297029702970297;0.019801980198019802;80.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.4666666666666667;0.0;0.0;0.0
91.0;0.005494505494505495;0.3076923076923077;0.4065934065934066;0.03296703296703297;0.054945054945054944;0.19230769230769232;0.005494505494505495;0.34065934065934067;0.2692307692307692;0.016483516483516484;0.34615384615384615;0.02197802197802198;68.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6060606060606061;0.3939393939393939;0.0;0.0;0.0
94.0;0.005319148936170213;0.30851063829787234;0.40425531914893614;0.031914893617021274;0.0425531914893617;0.2074468085106383;0.005319148936170213;0.3776595744680851;0.26063829787234044;0.010638297872340425;0.324468085106383;0.02127659574468085;75.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5205479452054794;0.4794520547945205;0.0;0.0;0.0
89.0;0.011235955056179775;0.30337078651685395;0.4101123595505618;0.03932584269662921;0.03932584269662921;0.19662921348314608;0.0;0.37640449438202245;0.24157303370786518;0.0056179775280898875;0.3595505617977528;0.016853932584269662;73.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5671641791044776;0.43283582089552236;0.0;0.0;0.0
83.0;0.024096385542168676;0.2891566265060241;0.40963855421686746;0.04819277108433735;0.03614457831325301;0.1927710843373494;0.0;0.3795180722891566;0.26506024096385544;0.012048192771084338;0.3253012048192771;0.018072289156626505;72.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.625;0.375;0.0;0.0;0.0
83.0;0.018072289156626505;0.30120481927710846;0.3433734939759036;0.060240963855421686;0.04216867469879518;0.23493975903614459;0.0;0.3433734939759036;0.3192771084337349;0.006024096385542169;0.30120481927710846;0.030120481927710843;75.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6323529411764706;0.36764705882352944;0.0;0.0;0.0
89.0;0.0056179775280898875;0.29775280898876405;0.3707865168539326;0.06179775280898876;0.028089887640449437;0.23595505617977527;0.0056179775280898875;0.34831460674157305;0.30337078651685395;0.0056179775280898875;0.3146067415730337;0.02247191011235955;70.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5294117647058824;0.47058823529411764;0.0;0.0;0.0
96.0;0.0;0.3072916666666667;0.3697916666666667;0.052083333333333336;0.020833333333333332;0.25;0.0;0.34375;0.3177083333333333;0.005208333333333333;0.3177083333333333;0.015625;74.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.47435897435897434;0.5256410256410257;0.0;0.0;0.0
88.0;0.0;0.2840909090909091;0.38636363636363635;0.07386363636363637;0.028409090909090908;0.22727272727272727;0.0;0.3181818181818182;0.3352272727272727;0.005681818181818182;0.3181818181818182;0.022727272727272728;73.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0
97.0;0.0;0.28350515463917525;0.4020618556701031;0.07731958762886598;0.030927835051546393;0.20618556701030927;0.0;0.30927835051546393;0.31958762886597936;0.0;0.34536082474226804;0.02577319587628866;73.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5057471264367817;0.4942528735632184;0.0;0.0;0.0
101.0;0.0;0.29207920792079206;0.40594059405940597;0.07425742574257425;0.034653465346534656;0.19306930693069307;0.0;0.3069306930693069;0.3316831683168317;0.0;0.32673267326732675;0.034653465346534656;85.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4578313253012048;0.5421686746987951;0.0;0.0;0.0
99.0;0.0;0.29292929292929293;0.3838383838383838;0.10606060606060606;0.05555555555555555;0.16161616161616163;0.0;0.2828282828282828;0.3282828282828283;0.0;0.35858585858585856;0.030303030303030304;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4675324675324675;0.5324675324675324;0.0;0.0;0.0
99.0;0.0;0.3181818181818182;0.36363636363636365;0.11616161616161616;0.045454545454545456;0.15656565656565657;0.0;0.24242424242424243;0.3484848484848485;0.005050505050505051;0.37373737373737376;0.030303030303030304;75.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25806451612903225;0.7419354838709677;0.0;0.0;0.0
93.0;0.0;0.3172043010752688;0.3548387096774194;0.11290322580645161;0.04838709677419355;0.16666666666666666;0.0;0.25806451612903225;0.3172043010752688;0.005376344086021506;0.3817204301075269;0.03763440860215054;76.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.43478260869565216;0.5652173913043478;0.0;0.0;0.0
97.0;0.0;0.29381443298969073;0.36597938144329895;0.12886597938144329;0.05154639175257732;0.15979381443298968;0.0;0.30412371134020616;0.27835051546391754;0.005154639175257732;0.38144329896907214;0.030927835051546393;82.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.33980582524271846;0.6601941747572816;0.0;0.0;0.0
96.0;0.0;0.265625;0.3697916666666667;0.140625;0.046875;0.17708333333333334;0.0;0.3333333333333333;0.21354166666666666;0.005208333333333333;0.4114583333333333;0.036458333333333336;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.24731182795698925;0.7526881720430108;0.0;0.0;0.0
93.0;0.0;0.26344086021505375;0.34946236559139787;0.1774193548387097;0.03763440860215054;0.17204301075268819;0.005376344086021506;0.3602150537634409;0.21505376344086022;0.0;0.3817204301075269;0.03763440860215054;69.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25396825396825395;0.746031746031746;0.0;0.0;0.0
